AA,T9s,31896036,148716,41095296
AA,T8s,32387484,144192,41095296
AA,T7s,32897436,143520,41095296
AA,T6s,33396864,153372,41095296
AA,T5s,34005696,165864,41095296
AA,T4s,34005984,165864,41095296
AA,T3s,34170468,170388,41095296
AA,T2s,34334952,174912,41095296
AA,98s,31958460,142620,41095296
AA,97s,32468412,141948,41095296
AA,96s,32967840,151800,41095296
AA,95s,33576672,164292,41095296
AA,94s,34250820,168144,41095296
AA,93s,34251108,168144,41095296
AA,92s,34415592,172668,41095296
AA,87s,31794840,138132,41095296
AA,86s,32294268,147996,41095296
AA,85s,32903100,160488,41095296
AA,84s,33577248,164340,41095296
AA,83s,34251396,168192,41095296
AA,82s,34251684,168192,41095296
AA,76s,31784892,148788,41095296
AA,75s,32393724,161316,41095296
AA,74s,33067872,165168,41095296
AA,73s,33742020,169020,41095296
AA,72s,34416168,172872,41095296
AA,65s,31764036,170592,41095296
AA,64s,32438184,174516,41095296
AA,63s,33112332,178368,41095296
AA,62s,33786480,182220,41095296
AA,54s,32333592,186432,41095296
AA,53s,33007740,190404,41095296
AA,52s,33681888,194256,41095296
AA,43s,33172224,196236,41095296
AA,42s,33846372,200268,41095296
AA,32s,34010856,206784,41095296
KK,AA,10986372,285228,61642944
KK,KK,223260,9827304,10273824
KK,QQ,50363748,286560,61642944
KK,JJ,50126508,269136,61642944
KK,TT,49889268,251712,61642944
KK,99,49696200,243036,61642944
KK,88,49734144,234468,61642944
KK,77,49496904,217548,61642944
KK,66,49508424,218736,61642944
KK,55,49484808,256356,61642944
KK,44,49745088,278244,61642944
KK,33,50005368,303156,61642944
KK,22,50265648,332136,61642944
KK,AK,42815124,522576,61642944
KK,AQ,88245792,520380,123285888
KK,AJ,87768000,502956,123285888
KK,AT,87290208,485532,123285888
KK,A9,88087140,474624,123285888
KK,A8,88126920,457344,123285888
KK,A7,87649128,440424,123285888
KK,A6,88127136,458964,123285888
KK,A5,86228460,518796,123285888
KK,A4,86707980,540684,123285888
KK,A3,87187500,565596,123285888
KK,A2,87667020,594576,123285888
KK,KQ,55903116,755028,61642944
KK,KJ,55638900,746328,61642944
KK,KT,55374684,737628,61642944
KK,K9,56519868,808512,61642944
KK,K8,57367500,870768,61642944
KK,K7,57103284,862236,61642944
KK,K6,57103716,862632,61642944
KK,K5,57069204,898404,61642944
KK,K4,57334284,908592,61642944
KK,K3,57599364,919788,61642944
KK,K2,57864444,932340,61642944
KK,QJ,106313040,505152,123285888
KK,QT,105782400,487728,123285888
KK,Q9,106179156,476820,123285888
KK,Q8,106675992,466020,123285888
KK,Q7,108255456,449100,123285888
KK,Q6,107726328,432936,123285888
KK,Q5,107656956,505656,123285888
KK,Q4,108189324,527544,123285888
KK,Q3,108721692,552456,123285888
KK,Q2,109254060,581436,123285888
KK,JT,103627296,474768,123285888
KK,J9,104024052,463860,123285888
KK,J8,104520888,453060,123285888
KK,J7,106100352,436140,123285888
KK,J6,107725680,432864,123285888
KK,J5,107126316,488232,123285888
KK,J4,107658684,510120,123285888
KK,J3,108191052,535032,123285888
KK,J2,108723420,564012,123285888
KK,T9,101868948,450900,123285888
KK,T8,102365784,440100,123285888
KK,T7,103945248,423180,123285888
KK,T6,105570576,419904,123285888
KK,T5,107125668,488160,123285888
KK,T4,107128044,492696,123285888
KK,T3,107660412,517608,123285888
KK,T2,108192780,546588,123285888
KK,98,101006172,435888,123285888
KK,97,102073788,418968,123285888
KK,96,103699116,415692,123285888
KK,95,105254208,483948,123285888
KK,94,107411040,501372,123285888
KK,93,107413416,508932,123285888
KK,92,107945784,537912,123285888
KK,87,100609992,414864,123285888
KK,86,102235320,411588,123285888
KK,85,103790412,479844,123285888
KK,84,105947244,497268,123285888
KK,83,108104076,517716,123285888
KK,82,108106452,529344,123285888
KK,76,100080216,399132,123285888
KK,75,101635308,467388,123285888
KK,74,103792140,484812,123285888
KK,73,105948972,505260,123285888
KK,72,108105804,529776,123285888
KK,65,100011708,473040,123285888
KK,64,102168540,490464,123285888
KK,63,104325372,510912,123285888
KK,62,106482204,535428,123285888
KK,54,99944712,550296,123285888
KK,53,102101544,570744,123285888
KK,52,104258376,595260,123285888
KK,43,102633912,592632,123285888
KK,42,104790744,617148,123285888
KK,32,105323112,642060,123285888
KK,AKs,13454856,169464,20547648
KK,AQs,27919212,178140,41095296
KK,AJs,27772728,173616,41095296
KK,ATs,27626244,169092,41095296
KK,A9s,27881352,166512,41095296
KK,A8s,27892716,161988,41095296
KK,A7s,27746232,157476,41095296
KK,A6s,27893292,162000,41095296
KK,A5s,27305064,179592,41095296
KK,A4s,27452124,184116,41095296
KK,A3s,27599184,188640,41095296
KK,A2s,27746244,193164,41095296
KK,KQs,17575908,244356,20547648
KK,KJs,17495136,242100,20547648
KK,KTs,17414364,239844,20547648
KK,K9s,17768460,258456,20547648
KK,K8s,18031020,274824,20547648
KK,K7s,17950248,272568,20547648
KK,K6s,17950392,272568,20547648
KK,K5s,17939916,283200,20547648
KK,K4s,18020976,285456,20547648
KK,K3s,18102036,287712,20547648
KK,K2s,18183096,289968,20547648
KK,QJs,33733092,173724,41095296
KK,QTs,33569184,169200,41095296
KK,Q9s,33695736,166620,41095296
KK,Q8s,33856872,164040,41095296
KK,Q7s,34348320,159516,41095296
KK,Q6s,34184412,154992,41095296
KK,Q5s,34163268,176436,41095296
KK,Q4s,34327752,180960,41095296
KK,Q3s,34492236,185484,41095296
KK,Q2s,34656720,190008,41095296
KK,JTs,32895612,165348,41095296
KK,J9s,33022164,162768,41095296
KK,J8s,33183300,160188,41095296
KK,J7s,33674748,155664,41095296
KK,J6s,34184700,154992,41095296
KK,J5s,33999360,171912,41095296
KK,J4s,34163844,176436,41095296
KK,J3s,34328328,180960,41095296
KK,J2s,34492812,185484,41095296
KK,T9s,32348592,158916,41095296
KK,T8s,32509728,156336,41095296
KK,T7s,33001176,151812,41095296
KK,T6s,33511128,151140,41095296
KK,T5s,33999648,171912,41095296
KK,T4s,33999936,171912,41095296
KK,T3s,34164420,176436,41095296
KK,T2s,34328904,180960,41095296
KK,98s,32080704,154764,41095296
KK,97s,32414352,150240,41095296
KK,96s,32924304,149568,41095296
KK,95s,33412824,170340,41095296
KK,94s,34086972,174192,41095296
KK,93s,34087260,174192,41095296
KK,92s,34251744,178716,41095296
KK,87s,31952988,148692,41095296
KK,86s,32462940,148032,41095296
KK,85s,32951460,168804,41095296
KK,84s,33625608,172656,41095296
KK,83s,34299756,176508,41095296
KK,82s,34300044,176508,41095296
KK,76s,31789368,144312,41095296
KK,75s,32277888,165120,41095296
KK,74s,32952036,168972,41095296
KK,73s,33626184,172824,41095296
KK,72s,34300332,176676,41095296
KK,65s,31768512,166116,41095296
KK,64s,32442660,170040,41095296
KK,63s,33116808,173892,41095296
KK,62s,33790956,177744,41095296
KK,54s,31747656,188328,41095296
KK,53s,32421804,192300,41095296
KK,52s,33095952,196152,41095296
KK,43s,32586288,198132,41095296
KK,42s,33260436,202164,41095296
KK,32s,33424920,208680,41095296
QQ,AA,11241036,267804,61642944
QQ,KK,10992636,286560,61642944
QQ,QQ,223272,9827280,10273824
QQ,JJ,50391324,270468,61642944
QQ,TT,50154084,253044,61642944
QQ,99,49925880,244368,61642944
QQ,88,49732812,235800,61642944
QQ,77,49770756,227592,61642944
QQ,66,49533516,211392,61642944
QQ,55,49509900,249012,61642944
QQ,44,49770180,270900,61642944
QQ,33,50030460,295812,61642944
QQ,22,50290740,324792,61642944
QQ,AK,69714036,520308,123285888
QQ,AQ,42563988,800508,61642944
QQ,AJ,88087824,492336,123285888
QQ,AT,87610032,474912,123285888
QQ,A9,88406928,464004,123285888
QQ,A8,87986196,446724,123285888
QQ,A7,88199712,438516,123285888
QQ,A6,88199064,439668,123285888
QQ,A5,86300388,499500,123285888
QQ,A4,86779908,521388,123285888
QQ,A3,87259428,546300,123285888
QQ,A2,87738948,575280,123285888
QQ,KQ,41877408,740160,61642944
QQ,KJ,87946164,506700,123285888
QQ,KT,87468372,489276,123285888
QQ,K9,88265268,478368,123285888
QQ,K8,88782768,467568,123285888
QQ,K7,88822548,450648,123285888
QQ,K6,88344756,434448,123285888
QQ,K5,88275384,507168,123285888
QQ,K4,88754904,529056,123285888
QQ,K3,89234424,553968,123285888
QQ,K2,89713944,582948,123285888
QQ,QJ,54468972,1007832,61642944
QQ,QT,54204756,999132,61642944
QQ,Q9,55344732,1075200,61642944
QQ,Q8,56191356,1137456,61642944
QQ,Q7,57038988,1199832,61642944
QQ,Q6,56774772,1191540,61642944
QQ,Q5,56740260,1227312,61642944
QQ,Q4,57005340,1237500,61642944
QQ,Q3,57270420,1248696,61642944
QQ,Q2,57535500,1261248,61642944
QQ,JT,105505632,473184,123285888
QQ,J9,105849504,462276,123285888
QQ,J8,106019676,451476,123285888
QQ,J7,106516512,441036,123285888
QQ,J6,108095976,424836,123285888
QQ,J5,107496612,480204,123285888
QQ,J4,108028980,502092,123285888
QQ,J3,108561348,527004,123285888
QQ,J2,109093716,555984,123285888
QQ,T9,103694400,449316,123285888
QQ,T8,103864572,438516,123285888
QQ,T7,104361408,428076,123285888
QQ,T6,105940872,411876,123285888
QQ,T5,107495964,480132,123285888
QQ,T4,107498340,484668,123285888
QQ,T3,108030708,509580,123285888
QQ,T2,108563076,538560,123285888
QQ,98,101993076,434304,123285888
QQ,97,102489912,423864,123285888
QQ,96,103999176,407664,123285888
QQ,95,105554268,475920,123285888
QQ,94,107711100,493344,123285888
QQ,93,107713476,500904,123285888
QQ,92,108245844,529884,123285888
QQ,87,101024604,419760,123285888
QQ,86,102092220,403560,123285888
QQ,85,103647312,471816,123285888
QQ,84,105804144,489240,123285888
QQ,83,107960976,509688,123285888
QQ,82,107963352,521316,123285888
QQ,76,100628424,399816,123285888
QQ,75,102183516,468072,123285888
QQ,74,104340348,485496,123285888
QQ,73,106497180,505944,123285888
QQ,72,108654012,530460,123285888
QQ,65,100028412,456336,123285888
QQ,64,102185244,473760,123285888
QQ,63,104342076,494208,123285888
QQ,62,106498908,518724,123285888
QQ,54,99961416,533592,123285888
QQ,53,102118248,554040,123285888
QQ,52,104275080,578556,123285888
QQ,43,102650616,575928,123285888
QQ,42,104807448,600444,123285888
QQ,32,105339816,625356,123285888
QQ,AKs,22082460,178116,41095296
QQ,AQs,13377396,255144,20547648
QQ,AJs,27869880,170484,41095296
QQ,ATs,27723396,165960,41095296
QQ,A9s,27978504,163380,41095296
QQ,A8s,27849504,158856,41095296
QQ,A7s,27915228,156612,41095296
QQ,A6s,27915516,156624,41095296
QQ,A5s,27327288,174216,41095296
QQ,A4s,27474348,178740,41095296
QQ,A3s,27621408,183264,41095296
QQ,A2s,27768468,187788,41095296
QQ,KQs,13166688,239400,20547648
QQ,KJs,27823044,174216,41095296
QQ,KTs,27676560,169692,41095296
QQ,K9s,27931668,167112,41095296
QQ,K8s,28100076,164532,41095296
QQ,K7s,28111440,160008,41095296
QQ,K6s,27964956,155496,41095296
QQ,K5s,27943824,176940,41095296
QQ,K4s,28090884,181464,41095296
QQ,K3s,28237944,185988,41095296
QQ,K2s,28385004,190512,41095296
QQ,QJs,17132628,325812,20547648
QQ,QTs,17051856,323556,20547648
QQ,Q9s,17404332,343788,20547648
QQ,Q8s,17666892,360156,20547648
QQ,Q7s,17929452,376524,20547648
QQ,Q6s,17848680,374268,20547648
QQ,Q5s,17838204,384900,20547648
QQ,Q4s,17919264,387156,20547648
QQ,Q3s,18000324,389412,20547648
QQ,Q2s,18081384,391668,20547648
QQ,JTs,33480012,164988,41095296
QQ,J9s,33589644,162408,41095296
QQ,J8s,33646416,159828,41095296
QQ,J7s,33807552,157248,41095296
QQ,J6s,34299000,152724,41095296
QQ,J5s,34113660,169644,41095296
QQ,J4s,34278144,174168,41095296
QQ,J3s,34442628,178692,41095296
QQ,J2s,34607112,183216,41095296
QQ,T9s,32916072,158556,41095296
QQ,T8s,32972844,155976,41095296
QQ,T7s,33133980,153396,41095296
QQ,T6s,33625428,148872,41095296
QQ,T5s,34113948,169644,41095296
QQ,T4s,34114236,169644,41095296
QQ,T3s,34278720,174168,41095296
QQ,T2s,34443204,178692,41095296
QQ,98s,32386020,154404,41095296
QQ,97s,32547156,151824,41095296
QQ,96s,33017172,147300,41095296
QQ,95s,33505692,168072,41095296
QQ,94s,34179840,171924,41095296
QQ,93s,34180128,171924,41095296
QQ,92s,34344612,176448,41095296
QQ,87s,32085792,150276,41095296
QQ,86s,32419440,145764,41095296
QQ,85s,32907960,166536,41095296
QQ,84s,33582108,170388,41095296
QQ,83s,34256256,174240,41095296
QQ,82s,34256544,174240,41095296
QQ,76s,31958076,144312,41095296
QQ,75s,32446596,165120,41095296
QQ,74s,33120744,168972,41095296
QQ,73s,33794892,172824,41095296
QQ,72s,34469040,176676,41095296
QQ,65s,31773024,161604,41095296
QQ,64s,32447172,165528,41095296
QQ,63s,33121320,169380,41095296
QQ,62s,33795468,173232,41095296
QQ,54s,31752168,183816,41095296
QQ,53s,32426316,187788,41095296
QQ,52s,33100464,191640,41095296
QQ,43s,32590800,193620,41095296
QQ,42s,33264948,197652,41095296
QQ,32s,33429432,204168,41095296
JJ,AA,11495700,250380,61642944
JJ,KK,11247300,269136,61642944
JJ,QQ,10981152,270468,61642944
JJ,JJ,223284,9827256,10273824
JJ,TT,50403348,269928,61642944
JJ,99,50175144,261252,61642944
JJ,88,49946940,252684,61642944
JJ,77,49753872,244476,61642944
JJ,66,49791816,236988,61642944
JJ,55,49519440,257220,61642944
JJ,44,49779720,279108,61642944
JJ,33,50040000,304020,61642944
JJ,22,50300280,333000,61642944
JJ,AK,69838596,501012,123285888
JJ,AQ,69931440,493128,123285888
JJ,AJ,42271380,1078440,61642944
JJ,AT,87839136,464292,123285888
JJ,A9,88636032,453384,123285888
JJ,A8,88145064,436104,123285888
JJ,A7,87968268,427896,123285888
JJ,A6,88658928,437760,123285888
JJ,A5,86281596,480204,123285888
JJ,A4,86761116,502092,123285888
JJ,A3,87240636,527004,123285888
JJ,A2,87720156,555984,123285888
JJ,KQ,69358932,507492,123285888
JJ,KJ,41584800,1018092,61642944
JJ,KT,87697476,478656,123285888
JJ,K9,88494372,467748,123285888
JJ,K8,89011836,456948,123285888
JJ,K7,88591104,440028,123285888
JJ,K6,88804620,432540,123285888
JJ,K5,88256592,487872,123285888
JJ,K4,88736112,509760,123285888
JJ,K3,89215632,534672,123285888
JJ,K2,89695152,563652,123285888
JJ,QJ,40660836,952932,61642944
JJ,QT,87078672,483372,123285888
JJ,Q9,87875568,472464,123285888
JJ,Q8,88393032,461664,123285888
JJ,Q7,88910532,451224,123285888
JJ,Q6,88950312,435024,123285888
JJ,Q5,88402284,490356,123285888
JJ,Q4,88881804,512244,123285888
JJ,Q3,89361324,537156,123285888
JJ,Q2,89840844,566136,123285888
JJ,JT,52994652,1300812,61642944
JJ,J9,54124260,1387248,61642944
JJ,J8,54965676,1454688,61642944
JJ,J7,55812300,1517064,61642944
JJ,J6,56659932,1579680,61642944
JJ,J5,56360772,1606764,61642944
JJ,J4,56625852,1616952,61642944
JJ,J3,56890932,1628148,61642944
JJ,J2,57156012,1640700,61642944
JJ,T9,105541632,478836,123285888
JJ,T8,105658920,468036,123285888
JJ,T7,105829092,457596,123285888
JJ,T6,106325928,447876,123285888
JJ,T5,107835156,503208,123285888
JJ,T4,107837532,507744,123285888
JJ,T3,108369900,532656,123285888
JJ,T2,108902268,561636,123285888
JJ,98,103717224,463824,123285888
JJ,97,103887396,453384,123285888
JJ,96,104384232,443664,123285888
JJ,95,105893460,498996,123285888
JJ,94,108050292,516420,123285888
JJ,93,108052668,523980,123285888
JJ,92,108585036,552960,123285888
JJ,87,101980404,449280,123285888
JJ,86,102477240,439560,123285888
JJ,85,103916268,494892,123285888
JJ,84,106073100,512316,123285888
JJ,83,108229932,532764,123285888
JJ,82,108232308,544392,123285888
JJ,76,101011932,435816,123285888
JJ,75,102009312,491148,123285888
JJ,74,104166144,508572,123285888
JJ,73,106322976,529020,123285888
JJ,72,108479808,553536,123285888
JJ,65,100545516,488124,123285888
JJ,64,102702348,505548,123285888
JJ,63,104859180,525996,123285888
JJ,62,107016012,550512,123285888
JJ,54,99947016,547992,123285888
JJ,53,102103848,568440,123285888
JJ,52,104260680,592956,123285888
JJ,43,102636216,590328,123285888
JJ,42,104793048,614844,123285888
JJ,32,105325416,639756,123285888
JJ,AKs,22121028,172740,41095296
JJ,AQs,22153548,170748,41095296
JJ,AJs,13286976,340824,20547648
JJ,ATs,27792036,162828,41095296
JJ,A9s,28047144,160248,41095296
JJ,A8s,27896724,155724,41095296
JJ,A7s,27843504,153480,41095296
JJ,A6s,28056000,155760,41095296
JJ,A5s,27321000,168840,41095296
JJ,A4s,27468060,173364,41095296
JJ,A3s,27615120,177888,41095296
JJ,A2s,27762180,182412,41095296
JJ,KQs,21968508,174480,41095296
JJ,KJs,13076268,325080,20547648
JJ,KTs,27745200,166560,41095296
JJ,K9s,28000308,163980,41095296
JJ,K8s,28168716,161400,41095296
JJ,K7s,28039716,156876,41095296
JJ,K6s,28105440,154632,41095296
JJ,K5s,27937536,171564,41095296
JJ,K4s,28084596,176088,41095296
JJ,K3s,28231656,180612,41095296
JJ,K2s,28378716,185136,41095296
JJ,QJs,12793020,308376,20547648
JJ,QTs,27551592,168360,41095296
JJ,Q9s,27806700,165780,41095296
JJ,Q8s,27975108,163200,41095296
JJ,Q7s,28143516,160620,41095296
JJ,Q6s,28154880,156096,41095296
JJ,Q5s,27986976,173028,41095296
JJ,Q4s,28134036,177552,41095296
JJ,Q3s,28281096,182076,41095296
JJ,Q2s,28428156,186600,41095296
JJ,JTs,16676712,419904,20547648
JJ,J9s,17025948,443376,20547648
JJ,J8s,17286888,461364,20547648
JJ,J7s,17549448,477732,20547648
JJ,J6s,17812008,494100,20547648
JJ,J5s,17720616,502476,20547648
JJ,J4s,17801676,504732,20547648
JJ,J3s,17882736,506988,20547648
JJ,J2s,17963796,509244,20547648
JJ,T9s,33490752,167916,41095296
JJ,T8s,33530604,165336,41095296
JJ,T7s,33587376,162756,41095296
JJ,T6s,33748512,160176,41095296
JJ,T5s,34218528,177096,41095296
JJ,T4s,34218816,177096,41095296
JJ,T3s,34383300,181620,41095296
JJ,T2s,34547784,186144,41095296
JJ,98s,32922348,163764,41095296
JJ,97s,32979120,161184,41095296
JJ,96s,33140256,158604,41095296
JJ,95s,33610272,175524,41095296
JJ,94s,34284420,179376,41095296
JJ,93s,34284708,179376,41095296
JJ,92s,34449192,183900,41095296
JJ,87s,32381388,159636,41095296
JJ,86s,32542524,157068,41095296
JJ,85s,32991108,173988,41095296
JJ,84s,33665256,177840,41095296
JJ,83s,34339404,181692,41095296
JJ,82s,34339692,181692,41095296
JJ,76s,32081160,155616,41095296
JJ,75s,32393376,172572,41095296
JJ,74s,33067524,176424,41095296
JJ,73s,33741672,180276,41095296
JJ,72s,34415820,184128,41095296
JJ,65s,31932012,171324,41095296
JJ,64s,32606160,175248,41095296
JJ,63s,33280308,179100,41095296
JJ,62s,33954456,182952,41095296
JJ,54s,31746960,189024,41095296
JJ,53s,32421108,192996,41095296
JJ,52s,33095256,196848,41095296
JJ,43s,32585592,198828,41095296
JJ,42s,33259740,202860,41095296
JJ,32s,33424224,209376,41095296
TT,AA,11750364,232956,61642944
TT,KK,11501964,251712,61642944
TT,QQ,11235816,253044,61642944
TT,JJ,10969668,269928,61642944
TT,TT,223296,9827232,10273824
TT,99,50393304,309240,61642944
TT,88,50165100,300672,61642944
TT,77,49936896,292464,61642944
TT,66,49743828,284976,61642944
TT,55,49746636,313920,61642944
TT,44,49758156,318420,61642944
TT,33,50018436,343332,61642944
TT,22,50278716,372312,61642944
TT,AK,69880212,481716,123285888
TT,AQ,69973056,473832,123285888
TT,AJ,70065900,465948,123285888
TT,AT,41937300,1356372,61642944
TT,A9,88774416,442764,123285888
TT,A8,88283448,425484,123285888
TT,A7,88036416,417276,123285888
TT,A6,88336764,427140,123285888
TT,A5,86650740,478296,123285888
TT,A4,86651604,482796,123285888
TT,A3,87131124,507708,123285888
TT,A2,87610644,536688,123285888
TT,KQ,69400548,488196,123285888
TT,KJ,69493392,480312,123285888
TT,KT,41255904,1296024,61642944
TT,K9,88632756,467496,123285888
TT,K8,89150220,456696,123285888
TT,K7,88659252,439776,123285888
TT,K6,88482456,432288,123285888
TT,K5,88625736,496332,123285888
TT,K4,88626600,500832,123285888
TT,K3,89106120,525744,123285888
TT,K2,89585640,554724,123285888
TT,QJ,68496588,485028,123285888
TT,QT,40331940,1230864,61642944
TT,Q9,88013952,482580,123285888
TT,Q8,88531416,471780,123285888
TT,Q7,89048880,461340,123285888
TT,Q6,88628148,445140,123285888
TT,Q5,88771428,509184,123285888
TT,Q4,88772292,513684,123285888
TT,Q3,89251812,538596,123285888
TT,Q2,89731332,567576,123285888
TT,JT,39407976,1169592,61642944
TT,J9,87395148,505440,123285888
TT,J8,87912612,494640,123285888
TT,J7,88430076,484200,123285888
TT,J6,88947576,474480,123285888
TT,J5,88917120,529812,123285888
TT,J4,88917984,534312,123285888
TT,J3,89397504,559224,123285888
TT,J2,89877024,588204,123285888
TT,T9,52863612,1739472,61642944
TT,T8,53694660,1817280,61642944
TT,T7,54536076,1884840,61642944
TT,T6,55382700,1947456,61642944
TT,T5,56195388,2045448,61642944
TT,T4,56195820,2046948,61642944
TT,T3,56460900,2058144,61642944
TT,T2,56725980,2070696,61642944
TT,98,105502248,555552,123285888
TT,97,105619536,545112,123285888
TT,96,105789708,535392,123285888
TT,95,106216308,597204,123285888
TT,94,108327276,601704,123285888
TT,93,108329652,609264,123285888
TT,92,108862020,638244,123285888
TT,87,103642344,541008,123285888
TT,86,103812516,531288,123285888
TT,85,104239116,593100,123285888
TT,84,106350084,597600,123285888
TT,83,108506916,618048,123285888
TT,82,108509292,629676,123285888
TT,76,101905524,527544,123285888
TT,75,102332124,589356,123285888
TT,74,104372892,593856,123285888
TT,73,106529724,614304,123285888
TT,72,108686556,638820,123285888
TT,65,100866816,586332,123285888
TT,64,102465936,590832,123285888
TT,63,104622768,611280,123285888
TT,62,106779600,635796,123285888
TT,54,100401912,641988,123285888
TT,53,102558744,662436,123285888
TT,52,104715576,686952,123285888
TT,43,102559608,666936,123285888
TT,42,104716440,691452,123285888
TT,32,105248808,716364,123285888
TT,AKs,22133676,167364,41095296
TT,AQs,22166196,165372,41095296
TT,AJs,22198716,163380,41095296
TT,ATs,13183596,426504,20547648
TT,A9s,28087272,157116,41095296
TT,A8s,27936852,152592,41095296
TT,A7s,27862212,150348,41095296
TT,A6s,27955764,152628,41095296
TT,A5s,27432972,167976,41095296
TT,A4s,27433260,167988,41095296
TT,A3s,27580320,172512,41095296
TT,A2s,27727380,177036,41095296
TT,KQs,21981156,169104,41095296
TT,KJs,22013676,167112,41095296
TT,KTs,12974508,410760,20547648
TT,K9s,28040436,164088,41095296
TT,K8s,28208844,161508,41095296
TT,K7s,28058424,156984,41095296
TT,K6s,28005204,154740,41095296
TT,K5s,28049508,173940,41095296
TT,K4s,28049796,173952,41095296
TT,K3s,28196856,178476,41095296
TT,K2s,28343916,183000,41095296
TT,QJs,21698784,168912,41095296
TT,QTs,12691260,394056,20547648
